NodeID,ParentID,x,y,z,thickness
5504,5503,-0.388442,1.05209,-0.197024,0.002
564,548,-0.0673243,1.15815,0.234607,0.0103923
1500,1483,-0.0178615,1.10995,0.0908058,0.00489898
13280,13144,0.0421405,1.09865,0.0571874,0.004
250,237,-0.320809,1.14528,-0.200972,0.0148324
616,237,-0.320809,1.14528,-0.200972,0.00824621
1435,237,-0.320809,1.14528,-0.200972,0.0069282
1093,1069,-0.423272,1.0683,-0.176834,0.00282843
1377,1069,-0.423272,1.0683,-0.176834,0.00565685
467,447,-0.480152,1.03165,-0.15814,0.00489898
547,533,-0.445303,0.970991,-0.21205,0.0118322
3595,3531,-0.472301,0.958665,-0.200794,0.0034641
12652,12524,-0.464023,0.971613,-0.224085,0.002
804,784,-0.310228,1.02664,-0.0906271,0.006
2232,2200,-0.275959,0.923834,-0.0804512,0.0052915
489,477,-0.343997,1.06577,-0.056734,0.00489898
572,554,-0.344397,1.04081,-0.113132,0.00748332
883,860,-0.508977,1.01748,-0.125403,0.006
532,514,-0.39725,0.935453,-0.310884,0.00938083
506,490,-0.194654,1.08608,-0.387948,0.0069282
5029,5028,-0.245917,1.04154,-0.316078,0.002
2121,2102,-0.0615405,1.06844,-0.2824,0.00663325
1833,1820,-0.0340404,0.977158,-0.488483,0.0052915
14586,14585,-0.26702,1.08113,-0.159415,0.002
14440,14439,-0.462927,0.983726,-0.27085,0.002
179,171,-0.141852,0.995426,-0.533633,0.014
5455,5415,-0.172619,1.00464,-0.409806,0.00447214
756,733,-0.143198,0.871619,-0.609025,0.00632456
399,376,-0.0123513,0.978527,-0.500283,0.018
1596,376,-0.0123513,0.978527,-0.500283,0.00447214
446,427,-0.394271,0.823529,-0.457639,0.008
284,269,-0.302424,0.961679,-0.462956,0.0109545
13141,13035,-0.291901,0.94229,-0.482048,0.002
626,606,-0.396357,0.848999,-0.480989,0.00632456
392,370,-0.464098,0.695217,-0.275505,0.0103923
755,732,-0.439979,0.630376,-0.371713,0.0052915
905,884,-0.372209,0.79046,-0.183229,0.00282843
1030,1006,-0.373681,0.848033,-0.371927,0.006
1676,1006,-0.373681,0.848033,-0.371927,0.00565685
476,454,0.185684,0.915387,-0.542746,0.0134164
721,705,0.0614162,0.851659,-0.548237,0.00565685
2344,2323,0.110671,0.990842,-0.357995,0.00565685
3530,3470,0.141602,0.954558,-0.455389,0.00632456
8592,8500,0.358537,0.918923,-0.260254,0.00282843
43,42,-0.389612,1.16622,0.020884,0.0307896
8846,8777,-0.227192,1.07702,0.18062,0.00282843
20981,20980,-0.486691,1.0192,-0.0124251,0.002
991,971,-0.476372,1.05904,-0.125237,0.006
12769,12655,-0.430296,1.03087,0.0966203,0.00282843
178,170,-0.163434,1.18618,0.1955,0.0142829
5108,5083,-0.236284,1.15031,0.0418445,0.006
5501,5456,-0.221475,1.15378,0.0979617,0.0034641
6191,6121,-0.205027,1.0888,-0.0153344,0.002
542,526,-0.216489,1.20243,-0.194623,0.00894427
14295,14156,-0.283129,1.15617,0.0178325,0.002
5560,5504,-0.412608,1.0674,-0.206061,0.002
580,564,-0.0686383,1.18806,0.236409,0.0103923
1517,1500,-0.0104693,1.13426,0.074852,0.00489898
13281,13280,0.0595058,1.12061,0.0464031,0.004
264,250,-0.325028,1.17357,-0.210035,0.0148324
645,616,-0.323397,1.15554,-0.229046,0.00824621
1482,1435,-0.324951,1.16761,-0.18137,0.00663325
5027,1435,-0.324951,1.16761,-0.18137,0.002
1121,1093,-0.447762,1.0855,-0.178944,0.00282843
1422,1377,-0.420187,1.09684,-0.185534,0.00565685
488,467,-0.486305,1.0598,-0.166509,0.00489898
563,547,-0.448158,0.980117,-0.240485,0.0118322
3631,3595,-0.496973,0.956749,-0.217753,0.0034641
12653,12652,-0.472335,0.993164,-0.243229,0.002
827,804,-0.29314,1.05112,-0.087677,0.006
2257,2232,-0.246664,0.919968,-0.0752642,0.0052915
505,489,-0.337629,1.09479,-0.0525861,0.004
4888,489,-0.337629,1.09479,-0.0525861,0.00282843
591,572,-0.338157,1.06372,-0.131473,0.00748332
904,883,-0.529741,1.03893,-0.12834,0.006
546,532,-0.404224,0.955428,-0.332152,0.00938083
525,506,-0.199034,1.11296,-0.400527,0.0069282
5081,5029,-0.270575,1.0554,-0.306084,0.002
2139,2121,-0.0473543,1.09226,-0.270926,0.00663325
1849,1833,-0.0202771,0.998375,-0.50462,0.0052915
14741,14586,-0.273183,1.11016,-0.155066,0.002
14441,14440,-0.480209,1.00644,-0.280099,0.002
186,179,-0.137773,1.01873,-0.552074,0.014
5499,5455,-0.175204,1.03254,-0.399094,0.00447214
791,756,-0.148455,0.880502,-0.637193,0.00632456
418,399,0.00440353,1.00124,-0.510453,0.018
1626,1596,-0.022971,0.999955,-0.518396,0.00447214
466,446,-0.419775,0.833014,-0.470271,0.00774597
5026,446,-0.419775,0.833014,-0.470271,0.002
308,284,-0.308379,0.988497,-0.475011,0.0109545
13142,13141,-0.291579,0.950637,-0.510861,0.002
644,626,-0.417706,0.86639,-0.492895,0.00632456
411,392,-0.489194,0.711169,-0.271537,0.0103923
790,755,-0.460035,0.632872,-0.393883,0.0052915
931,905,-0.391747,0.811568,-0.174703,0.00282843
1053,1030,-0.389606,0.872229,-0.379735,0.006
1709,1676,-0.403548,0.849815,-0.36973,0.00565685
487,476,0.183718,0.941845,-0.556749,0.0134164
745,721,0.0475347,0.862113,-0.572692,0.00565685
2367,2344,0.112006,1.0208,-0.357282,0.00565685
3567,3530,0.142155,0.970715,-0.480661,0.00632456
8593,8592,0.376436,0.942255,-0.254317,0.00282843
44,43,-0.410043,1.18738,0.0267918,0.0307896
8929,8846,-0.215751,1.08981,0.205232,0.00282843
20982,20981,-0.510461,1.03733,-0.00990641,0.002
1018,991,-0.497315,1.08051,-0.126153,0.006
12770,12769,-0.440351,1.05721,0.106882,0.00282843
185,178,-0.165345,1.21611,0.196084,0.0142829
5151,5108,-0.248395,1.17553,0.0310158,0.0034641
6848,5108,-0.248395,1.17553,0.0310158,0.00489898
5502,5501,-0.224614,1.17999,0.112211,0.0034641
6237,6191,-0.208514,1.10063,-0.0426847,0.002
562,542,-0.22336,1.22967,-0.205143,0.00894427
14296,14295,-0.291756,1.17799,0.0365257,0.002
5639,5560,-0.43615,1.0839,-0.21462,0.002
600,580,-0.0697304,1.21801,0.237765,0.01
3933,580,-0.0697304,1.21801,0.237765,0.00282843
1545,1517,-0.00921152,1.15964,0.0589055,0.00489898
13415,13281,0.0779964,1.14207,0.0365286,0.002
13895,13281,0.0779964,1.14207,0.0365286,0.0034641
283,264,-0.329088,1.20246,-0.21701,0.0116619
789,264,-0.329088,1.20246,-0.21701,0.00916515
673,645,-0.324311,1.16772,-0.256445,0.00824621
1516,1482,-0.323383,1.19099,-0.16263,0.00663325
5080,5027,-0.323734,1.16917,-0.151436,0.002
1144,1121,-0.471585,1.10361,-0.181027,0.00282843
1451,1422,-0.416872,1.12473,-0.196076,0.00565685
513,488,-0.488359,1.08888,-0.173577,0.00489898
590,563,-0.449726,0.987269,-0.269578,0.00916515
635,563,-0.449726,0.987269,-0.269578,0.00748332
3661,3631,-0.522015,0.956891,-0.234272,0.0034641
12767,12653,-0.479888,1.01465,-0.26276,0.002
859,827,-0.277019,1.07583,-0.082241,0.006
2278,2257,-0.217086,0.919023,-0.0703449,0.0052915
531,505,-0.331925,1.12365,-0.0466851,0.004
4923,4888,-0.312297,1.1085,-0.0442003,0.00282843
605,591,-0.336202,1.0877,-0.149392,0.00748332
930,904,-0.547769,1.06273,-0.131254,0.006
571,546,-0.408057,0.974165,-0.355265,0.006
3307,546,-0.408057,0.974165,-0.355265,0.0072111
545,525,-0.212371,1.13374,-0.417566,0.0069282
5106,5081,-0.295131,1.06863,-0.295042,0.002
2160,2139,-0.0277856,1.11235,-0.260283,0.00663325
1861,1849,-0.00701562,1.02046,-0.519997,0.0052915
14742,14741,-0.278627,1.13967,-0.154831,0.002
14582,14441,-0.497136,1.03014,-0.287296,0.002
193,186,-0.134415,1.04351,-0.568653,0.014
5500,5499,-0.176512,1.06073,-0.388896,0.00447214
826,791,-0.15732,0.891567,-0.663631,0.00632456
440,418,0.0231018,1.02319,-0.518738,0.018
1652,1626,-0.034664,1.02351,-0.532832,0.00447214
486,466,-0.446223,0.841954,-0.481251,0.00774597
5079,5026,-0.436429,0.853695,-0.456309,0.002
333,308,-0.313244,1.01569,-0.486708,0.0109545
13279,13142,-0.287767,0.955071,-0.540286,0.002
672,644,-0.439127,0.884631,-0.503306,0.00632456
434,411,-0.514598,0.726933,-0.269066,0.0103923
825,790,-0.479508,0.638264,-0.416058,0.0052915
957,931,-0.410345,0.83237,-0.163685,0.00282843
1082,1053,-0.406345,0.895914,-0.387406,0.006
1747,1709,-0.433493,0.851127,-0.370986,0.0052915
19501,1709,-0.433493,0.851127,-0.370986,0.002
512,487,0.182369,0.968564,-0.570324,0.010583
589,487,0.182369,0.968564,-0.570324,0.00824621
783,745,0.0335146,0.873856,-0.596473,0.00565685
2392,2367,0.11376,1.05075,-0.357185,0.00565685
3594,3567,0.145224,0.988763,-0.504428,0.00632456
8700,8593,0.395502,0.964955,-0.249714,0.00282843
45,44,-0.428632,1.20896,0.0362036,0.0307896
8930,8929,-0.202137,1.10498,0.227242,0.00282843
21141,20982,-0.528753,1.06097,-0.00741541,0.002
1040,1018,-0.517988,1.10221,-0.127404,0.006
12909,12770,-0.449155,1.08329,0.118799,0.00282843
192,185,-0.169039,1.24585,0.197514,0.0142829
5208,5151,-0.259961,1.20031,0.018673,0.0034641
6906,6848,-0.278377,1.17597,0.0300912,0.00489898
5559,5502,-0.227663,1.20655,0.125827,0.0034641
6238,6237,-0.210923,1.11385,-0.0695081,0.002
588,562,-0.230173,1.25728,-0.214703,0.00894427
14437,14296,-0.301161,1.20029,0.0542451,0.002
5640,5639,-0.458533,1.10227,-0.222474,0.002
625,600,-0.0741277,1.24769,0.237237,0.01
3998,3933,-0.0796485,1.23777,0.258046,0.00282843
1582,1545,-0.00734967,1.18787,0.0489314,0.00489898
13416,13415,0.0956955,1.1643,0.026915,0.002
14021,13895,0.0691805,1.16876,0.0260482,0.0034641
307,283,-0.327843,1.23154,-0.224274,0.0116619
838,789,-0.332868,1.21474,-0.244119,0.00916515
704,673,-0.325946,1.18452,-0.28125,0.008
13278,673,-0.325946,1.18452,-0.28125,0.002
1544,1516,-0.321647,1.21644,-0.146845,0.00663325
5105,5080,-0.323817,1.17255,-0.121626,0.002
1173,1144,-0.494657,1.12256,-0.183989,0.00282843
1481,1451,-0.422643,1.15203,-0.207106,0.00565685
541,513,-0.490743,1.11813,-0.179807,0.00489898
615,590,-0.456932,0.9946,-0.297762,0.00916515
671,635,-0.458422,1.01536,-0.275526,0.00748332
3690,3661,-0.547166,0.957346,-0.250619,0.0034641
12768,12767,-0.486992,1.03693,-0.28155,0.002
895,859,-0.261625,1.10105,-0.0770594,0.006
2303,2278,-0.187119,0.917973,-0.0694025,0.0052915
553,531,-0.322385,1.15148,-0.0407927,0.004
4964,4923,-0.286687,1.12337,-0.0393977,0.00282843
634,605,-0.333963,1.11303,-0.165308,0.00748332
956,930,-0.565667,1.08679,-0.130362,0.006
599,571,-0.414428,0.991947,-0.378573,0.006
3359,3307,-0.425091,0.998802,-0.356959,0.0072111
570,545,-0.224537,1.15411,-0.43593,0.0069282
5107,5106,-0.319486,1.08306,-0.285122,0.002
2185,2160,-0.00934652,1.13257,-0.247979,0.00663325
1885,1861,0.00665372,1.0435,-0.5335,0.0052915
14880,14742,-0.282834,1.16937,-0.154533,0.002
14583,14582,-0.512086,1.05519,-0.294272,0.002
201,193,-0.126435,1.06836,-0.583443,0.014
5558,5500,-0.177948,1.08996,-0.382291,0.00447214
858,826,-0.16635,0.90207,-0.690242,0.00632456
459,440,0.0408427,1.04665,-0.524649,0.0154919
670,440,0.0408427,1.04665,-0.524649,0.00916515
1675,1652,-0.0476999,1.04658,-0.546902,0.00447214
511,486,-0.471428,0.850325,-0.495202,0.00774597
5104,5079,-0.451358,0.87659,-0.443943,0.002
355,333,-0.317249,1.04177,-0.500993,0.0109545
13413,13279,-0.280844,0.962516,-0.568511,0.002
703,672,-0.45945,0.904427,-0.513058,0.00632456
453,434,-0.539567,0.743218,-0.265696,0.0103923
857,825,-0.496728,0.643685,-0.440019,0.0052915
980,957,-0.42946,0.853042,-0.153327,0.00282843
1107,1082,-0.422564,0.920609,-0.392613,0.006
1781,1747,-0.463473,0.850114,-0.371375,0.0052915
19656,19501,-0.449534,0.847505,-0.396077,0.002
540,512,0.182065,0.994586,-0.585249,0.010583
624,589,0.160236,0.977871,-0.588311,0.00824621
813,783,0.0181571,0.886325,-0.619027,0.00565685
2411,2392,0.117744,1.08039,-0.354797,0.00565685
3630,3594,0.149237,1.00626,-0.52846,0.00632456
8774,8700,0.413468,0.988739,-0.246317,0.00282843
46,45,-0.445637,1.2321,0.0448783,0.0307896
9021,8930,-0.189198,1.12189,0.24837,0.00282843
21142,21141,-0.546917,1.08477,-0.00540353,0.002
1068,1040,-0.537443,1.12396,-0.134349,0.006
13033,12909,-0.447989,1.11156,0.128781,0.00282843
203,192,-0.171754,1.27559,0.200345,0.0142829
5249,5208,-0.270543,1.22571,0.00673309,0.0034641
6958,6906,-0.308255,1.17827,0.028666,0.00489898
5638,5559,-0.229021,1.23215,0.14141,0.0034641
6296,6238,-0.211539,1.12397,-0.0977426,0.002
614,588,-0.237807,1.28473,-0.224103,0.00894427
14438,14437,-0.309743,1.22634,0.0663991,0.002
5756,5640,-0.47989,1.12151,-0.23106,0.002
653,625,-0.0812915,1.27597,0.244226,0.00894427
1120,625,-0.0812915,1.27597,0.244226,0.00447214
4047,3998,-0.094887,1.25823,0.273835,0.00282843
1612,1582,-0.00539029,1.21623,0.0393326,0.00489898
13488,13416,0.110779,1.18856,0.017745,0.002
14153,14021,0.0606092,1.19663,0.0190116,0.0034641
332,307,-0.326616,1.26073,-0.231092,0.0116619
872,838,-0.328924,1.2297,-0.269821,0.00916515
731,704,-0.330923,1.2008,-0.305946,0.008
13412,13278,-0.331568,1.21367,-0.276964,0.002
1581,1544,-0.321769,1.24232,-0.131685,0.00663325
5150,5105,-0.320507,1.16907,-0.0920125,0.002
1205,1173,-0.518456,1.14053,-0.187263,0.00282843
1515,1481,-0.428301,1.18024,-0.215599,0.00565685
561,541,-0.490917,1.14767,-0.185012,0.00489898
643,615,-0.463769,1.00297,-0.325746,0.00916515
702,671,-0.470321,1.04239,-0.280812,0.00748332
3721,3690,-0.571892,0.958644,-0.267559,0.0034641
12907,12768,-0.49428,1.06106,-0.29782,0.002
929,895,-0.246969,1.12662,-0.0714669,0.006
2322,2303,-0.157156,0.918374,-0.0679553,0.0052915
579,553,-0.312945,1.17959,-0.0363017,0.004
5025,4964,-0.262136,1.14002,-0.0349169,0.00282843
660,634,-0.330756,1.13855,-0.180747,0.00748332
990,956,-0.584146,1.11042,-0.129967,0.006
623,599,-0.418428,1.00878,-0.403078,0.006
3398,3359,-0.439371,1.02517,-0.357738,0.0072111
598,570,-0.235209,1.17588,-0.4536,0.0069282
5207,5107,-0.343151,1.09875,-0.275424,0.002
2213,2185,0.00717925,1.15456,-0.236005,0.00663325
1926,1885,0.0203793,1.06646,-0.547083,0.0052915
15029,14880,-0.28615,1.19918,-0.155008,0.002
14740,14583,-0.52475,1.07899,-0.307435,0.002
208,201,-0.118497,1.09324,-0.598212,0.014
5637,5558,-0.180004,1.1192,-0.375938,0.00447214
894,858,-0.173578,0.913961,-0.71682,0.00632456
482,459,0.0595796,1.06956,-0.529555,0.0154919
712,670,0.0462865,1.07275,-0.510893,0.00916515
1708,1675,-0.0609324,1.07089,-0.558473,0.00447214
539,511,-0.496116,0.860495,-0.50888,0.00774597
5149,5104,-0.464798,0.900057,-0.430955,0.002
383,355,-0.318432,1.06851,-0.514527,0.0109545
13414,13413,-0.275379,0.972949,-0.596102,0.002
730,703,-0.481094,0.92395,-0.520157,0.00632456
475,453,-0.560083,0.763931,-0.258619,0.0103923
893,857,-0.511245,0.653929,-0.464191,0.0052915
1005,980,-0.447374,0.874195,-0.141853,0.00282843
1136,1107,-0.437345,0.945981,-0.398755,0.006
1819,1781,-0.493458,0.849909,-0.370464,0.0052915
19657,19656,-0.465984,0.844287,-0.420958,0.002
560,540,0.181443,1.02059,-0.600202,0.0103923
9207,540,0.181443,1.02059,-0.600202,0.002
652,624,0.137769,0.987858,-0.605501,0.00824621
850,813,0.0034079,0.899748,-0.641438,0.00565685
2443,2411,0.121169,1.11006,-0.351959,0.00489898
8286,2411,0.121169,1.11006,-0.351959,0.00282843
3660,3630,0.148258,1.02292,-0.553394,0.00632456
8775,8774,0.428457,1.01434,-0.241853,0.00282843
47,46,-0.460415,1.25506,0.0573041,0.0307896
9121,9021,-0.17678,1.1399,0.268903,0.00282843
1092,1068,-0.55292,1.14861,-0.141641,0.006
13034,13033,-0.446762,1.13926,0.140235,0.00282843
215,203,-0.174328,1.30536,0.203059,0.0142829
5299,5249,-0.281215,1.25018,-0.00695862,0.0034641
6959,6958,-0.337509,1.18447,0.0262614,0.00489898
5692,5638,-0.232424,1.25743,0.157201,0.0034641
6380,6296,-0.210349,1.13598,-0.125209,0.002
642,614,-0.245415,1.31258,-0.232255,0.00894427
14581,14438,-0.313874,1.25337,0.0787431,0.002
5811,5756,-0.500236,1.14188,-0.239489,0.002
681,653,-0.0866772,1.30457,0.251496,0.00894427
1161,1120,-0.0737286,1.29385,0.22136,0.00447214
4079,4047,-0.109628,1.27877,0.289985,0.00282843
1651,1612,-0.00346743,1.24543,0.0327591,0.00489898
13613,13488,0.125245,1.2134,0.00917389,0.002
14154,14153,0.0525018,1.22474,0.0123484,0.00282843
20979,14153,0.0525018,1.22474,0.0123484,0.002
360,332,-0.32173,1.28957,-0.237762,0.0116619
903,872,-0.327521,1.25218,-0.289645,0.00916515
773,731,-0.336225,1.22167,-0.326842,0.008
13418,13412,-0.339298,1.24236,-0.272809,0.002
1611,1581,-0.322088,1.266,-0.113261,0.00663325
5206,5150,-0.316777,1.168,-0.0622646,0.002
1227,1205,-0.541758,1.15942,-0.186795,0.00282843
1543,1515,-0.433161,1.20874,-0.223627,0.00565685
587,561,-0.492679,1.17759,-0.186348,0.00489898
669,643,-0.469998,1.0134,-0.353177,0.0087178
8435,643,-0.469998,1.0134,-0.353177,0.00282843
729,702,-0.482219,1.06917,-0.287207,0.00748332
3759,3721,-0.596234,0.964281,-0.284162,0.0034641
12908,12907,-0.503265,1.0849,-0.313655,0.002
970,929,-0.234895,1.15362,-0.0664454,0.006
2343,2322,-0.127187,0.919479,-0.0687426,0.0052915
604,579,-0.30546,1.20841,-0.0325886,0.004
5078,5025,-0.237548,1.1572,-0.0345526,0.00282843
693,660,-0.327605,1.16484,-0.194854,0.00748332
1029,990,-0.60181,1.13465,-0.130816,0.00565685
12766,990,-0.60181,1.13465,-0.130816,0.002
651,623,-0.422725,1.02656,-0.426858,0.006
3415,3398,-0.452059,1.05216,-0.361056,0.006
5298,3398,-0.452059,1.05216,-0.361056,0.004
622,598,-0.242218,1.19568,-0.475016,0.0069282
5248,5207,-0.365672,1.11593,-0.265541,0.002
2256,2213,0.0222071,1.17468,-0.219602,0.00663325
1952,1926,0.0354863,1.08992,-0.558089,0.0052915
15030,15029,-0.293171,1.22833,-0.155958,0.002
14878,14740,-0.536135,1.10358,-0.320311,0.002
217,208,-0.109383,1.11809,-0.612334,0.014
5691,5637,-0.180609,1.14739,-0.365676,0.004
19186,5637,-0.180609,1.14739,-0.365676,0.002
928,894,-0.180273,0.928204,-0.742361,0.00632456
504,482,0.0797584,1.08891,-0.540433,0.0128062
2184,482,0.0797584,1.08891,-0.540433,0.0087178
744,712,0.0523553,1.09853,-0.496812,0.008
1905,712,0.0523553,1.09853,-0.496812,0.00447214
1746,1708,-0.0756588,1.09448,-0.569727,0.00447214
559,539,-0.520112,0.871899,-0.522814,0.00774597
5205,5149,-0.475968,0.925394,-0.419412,0.002
410,383,-0.318882,1.09388,-0.530532,0.010198
530,383,-0.318882,1.09388,-0.530532,0.004
13487,13414,-0.268463,0.986208,-0.622109,0.002
772,730,-0.500923,0.945619,-0.526265,0.00632456
498,475,-0.579628,0.78583,-0.25242,0.00894427
538,475,-0.579628,0.78583,-0.25242,0.0052915
927,893,-0.526641,0.666783,-0.486501,0.0052915
1039,1005,-0.46577,0.895323,-0.13112,0.00282843
1160,1136,-0.451498,0.972294,-0.401464,0.006
1848,1819,-0.523302,0.852964,-0.370594,0.0052915
19824,19657,-0.48374,0.843711,-0.445132,0.002
586,560,0.181104,1.04646,-0.615381,0.0103923
9305,9207,0.201817,1.04252,-0.598217,0.002
680,652,0.117573,1.00204,-0.622557,0.00824621
882,850,-0.0145492,0.912686,-0.66169,0.00565685
2459,2443,0.126339,1.13914,-0.346705,0.00489898
8367,8286,0.140089,1.12884,-0.365722,0.00282843
3689,3660,0.14647,1.0421,-0.57639,0.00632456
8845,8775,0.443212,1.03977,-0.235888,0.00282843
48,47,-0.476579,1.27674,0.0702937,0.0282135
151,47,-0.476579,1.27674,0.0702937,0.0123288
9122,9121,-0.164668,1.15884,0.288766,0.00282843
1135,1092,-0.567128,1.17279,-0.152298,0.006
13139,13034,-0.444262,1.16712,0.151079,0.00282843
221,215,-0.172888,1.33446,0.210217,0.0142829
5354,5299,-0.287274,1.2759,-0.0211566,0.0034641
7027,6959,-0.366151,1.19339,0.0261781,0.00489898
5755,5692,-0.236392,1.28383,0.170891,0.0034641
6432,6380,-0.207494,1.14519,-0.153614,0.002
668,642,-0.255843,1.33963,-0.239974,0.00894427
14738,14581,-0.31804,1.28091,0.0898954,0.002
5870,5811,-0.521108,1.16289,-0.244273,0.002
711,681,-0.0908767,1.33392,0.256079,0.00894427
1190,1161,-0.0626993,1.31264,0.200737,0.00447214
4102,4079,-0.122296,1.30028,0.306615,0.00282843
1674,1651,0.00249603,1.27414,0.0264051,0.00489898
13614,13613,0.135173,1.24042,0.000719261,0.002
14293,14154,0.0447033,1.25352,0.00902373,0.00282843
21139,20979,0.0700093,1.24876,0.00826579,0.002
391,360,-0.316945,1.31761,-0.247283,0.0114891
8231,360,-0.316945,1.31761,-0.247283,0.002
945,903,-0.332621,1.27323,-0.310402,0.00916515
803,773,-0.342349,1.24309,-0.346935,0.008
13611,13418,-0.346468,1.27022,-0.2643,0.002
1650,1611,-0.323474,1.29024,-0.0956439,0.00663325
5247,5206,-0.314381,1.17121,-0.0325339,0.002
1257,1227,-0.564354,1.17915,-0.186538,0.00282843
1580,1543,-0.437437,1.23607,-0.235215,0.00565685
613,587,-0.494969,1.20747,-0.187856,0.00489898
701,669,-0.475195,1.02393,-0.380785,0.0087178
8591,8435,-0.450286,1.03134,-0.366943,0.00282843
771,729,-0.495195,1.0956,-0.292953,0.0069282
3566,729,-0.495195,1.0956,-0.292953,0.00282843
3792,3759,-0.619154,0.970358,-0.30254,0.0034641
13032,12908,-0.511374,1.10885,-0.329803,0.002
1004,970,-0.223478,1.18082,-0.0609709,0.006
2391,2343,-0.0972214,0.920468,-0.0677051,0.0052915
633,604,-0.299015,1.23713,-0.0268106,0.0034641
19655,604,-0.299015,1.23713,-0.0268106,0.002
5103,5078,-0.216169,1.17825,-0.0349997,0.00282843
728,693,-0.324359,1.19142,-0.208371,0.00748332
1067,1029,-0.618496,1.15954,-0.132297,0.00565685
12906,12766,-0.603921,1.14788,-0.157661,0.002
679,651,-0.428701,1.04702,-0.44797,0.006
3440,3415,-0.468093,1.07709,-0.365634,0.006
5412,5298,-0.468451,1.06955,-0.342926,0.004
650,622,-0.248225,1.21645,-0.495817,0.0069282
5297,5248,-0.386393,1.13603,-0.257389,0.002
2302,2256,0.0402741,1.1936,-0.204921,0.00663325
1994,1952,0.0503273,1.1136,-0.569016,0.0052915
15145,15030,-0.299495,1.25748,-0.159176,0.002
14879,14878,-0.548572,1.1294,-0.329171,0.002
226,217,-0.100046,1.14262,-0.626854,0.014
5754,5691,-0.1815,1.17566,-0.355691,0.004
19357,19186,-0.185963,1.1742,-0.378032,0.002
969,928,-0.184895,0.943172,-0.767945,0.00632456
529,504,0.101348,1.10741,-0.55,0.0113137
1003,504,0.101348,1.10741,-0.55,0.006
2231,2184,0.0933597,1.08464,-0.56683,0.00824621
6046,2184,0.0933597,1.08464,-0.56683,0.00282843
788,744,0.0536754,1.12213,-0.478338,0.00663325
2581,744,0.0536754,1.12213,-0.478338,0.00447214
1951,1905,0.0404682,1.12604,-0.498165,0.00447214
1780,1746,-0.0891308,1.11807,-0.58246,0.00447214
585,559,-0.544049,0.884231,-0.53604,0.00774597
5246,5205,-0.485854,0.950893,-0.40708,0.002
439,410,-0.316897,1.11965,-0.545772,0.010198
558,530,-0.32523,1.11997,-0.517155,0.004
13609,13487,-0.264324,1.0033,-0.646411,0.002
802,772,-0.519573,0.967757,-0.534143,0.00632456
524,498,-0.60149,0.806231,-0.25,0.00894427
569,538,-0.584308,0.811343,-0.267493,0.0052915
